CSID,CaseID,CSType,CSDate,CourtID,JudgeName
33020,35677,B,2024-02-04,30,Smt. N. Hegde
33021,14863,C,2025-09-07,30,Shri B.N. Prasad
33022,3056,A,2024-05-10,30,Smt. J. Anitha
33023,3295,C,2023-07-19,30,Smt. J. Anitha
33024,5265,A,2024-01-03,30,Smt. J. Anitha
33025,11372,B,2024-03-31,30,Shri A. Krishnamurthy
33026,21212,B,2023-11-29,30,Smt. V. Patil
33027,35293,A,2023-07-11,30,Shri T.G. Rao
33028,38390,C,2023-09-30,30,Smt. J. Anitha
33029,2986,B,2024-05-17,30,Shri R.K. Kulkarni
33030,24847,A,2024-08-08,30,Shri T.G. Rao
33031,26946,B,2025-02-05,30,Shri S.R. Naik
33032,27985,A,2025-03-13,30,Shri B.N. Prasad
33033,37265,B,2024-07-12,30,Shri P.K. Sharma
33034,37701,A,2024-09-25,30,Smt. P. Sridevi
33035,7226,A,2026-03-21,30,Smt. D. Savitha
33036,11958,B,2026-02-26,30,Shri S.R. Naik
33037,26443,B,2025-12-23,30,Smt. V. Patil
33038,26918,A,2025-08-13,30,Smt. V. Patil
33039,28716,A,2025-05-22,30,Shri T.G. Rao
33040,3847,A,2026-06-30,30,Smt. K. Latha
33041,13947,B,2026-06-30,30,Smt. K. Latha
33042,21744,B,2026-06-03,30,Shri Y. Manjunath
33043,28559,C,2026-05-30,30,Shri T.G. Rao
33044,31936,C,2026-05-05,30,Smt. R. Sumathi
33045,4967,A,2024-12-14,30,Shri A. Krishnamurthy
33046,40564,A,2024-07-01,30,Shri S.R. Naik
33047,26063,B,2026-06-30,30,Smt. D. Savitha
33048,18045,B,2023-09-12,30,Smt. N. Hegde
33049,18711,B,2023-06-06,30,Shri S.R. Naik
33050,23534,B,2024-02-14,30,Smt. P. Sridevi
33051,36786,C,2024-03-18,30,Shri S.R. Naik
33052,39142,A,2023-12-25,30,Smt. J. Anitha
33053,44427,B,2023-04-11,30,Smt. V. Patil
33054,6840,B,2024-08-09,30,Smt. V. Patil
33055,40755,C,2025-04-20,30,Smt. R. Sumathi
33056,45769,A,2025-02-16,30,Shri S.R. Naik
33057,479,B,2026-03-09,30,Shri R.K. Kulkarni
33058,2092,B,2026-02-02,30,Shri B.N. Prasad
33059,2287,C,2025-03-12,30,Shri T.G. Rao
33060,10776,C,2025-09-29,30,Shri T.G. Rao
33061,16881,A,2026-04-22,30,Smt. V. Patil
33062,23405,B,2025-07-31,30,Shri M.V. Reddy
33063,33863,B,2025-05-22,30,Shri B.N. Prasad
33064,42419,A,2025-02-23,30,Shri Y. Manjunath
33065,47913,B,2026-01-01,30,Shri Y. Manjunath
33066,3806,B,2026-06-30,30,Smt. K. Latha
33067,8291,B,2026-06-30,30,Smt. R. Sumathi
33068,12636,B,2026-05-11,30,Smt. P. Sridevi
33069,16945,B,2026-04-10,30,Shri M.V. Reddy
33070,26716,B,2026-04-15,30,Smt. V. Patil
33071,38345,B,2026-06-30,30,Smt. P. Sridevi
33072,12997,B,2023-09-25,30,Shri T.G. Rao
33073,41330,B,2026-06-30,30,Smt. K. Latha
33074,15696,B,2024-08-31,30,Smt. R. Sumathi
33075,3068,B,2025-10-01,30,Smt. R. Sumathi
33076,20218,B,2025-03-16,30,Smt. V. Patil
33077,8387,A,2024-04-25,31,Shri S.R. Naik
33078,9452,A,2024-03-15,31,Shri Y. Manjunath
33079,13300,B,2023-05-27,31,Shri S.R. Naik
33080,39430,A,2024-03-01,31,Smt. R. Sumathi
33081,45585,B,2023-09-11,31,Shri P.K. Sharma
33082,16282,B,2025-01-09,31,Smt. P. Sridevi
33083,3527,A,2025-10-23,31,Shri B.N. Prasad
33084,13363,B,2025-11-30,31,Smt. J. Anitha
33085,15176,B,2025-12-30,31,Shri B.N. Prasad
33086,37024,B,2026-03-05,31,Smt. D. Savitha
33087,49997,A,2025-07-24,31,Smt. P. Sridevi
33088,49998,A,2025-07-28,31,Shri P.K. Sharma
33089,49999,B,2025-10-03,31,Shri A. Krishnamurthy
33090,19970,A,2026-06-30,31,Shri Y. Manjunath
33091,28231,B,2026-06-30,31,Smt. J. Anitha
33092,41885,A,2026-06-30,31,Smt. P. Sridevi
33093,18148,C,2023-06-17,31,Shri M.V. Reddy
33094,17483,B,2024-06-11,31,Smt. P. Sridevi
33095,14092,A,2025-04-17,31,Shri B.N. Prasad
33096,17736,B,2024-06-16,31,Shri P.K. Sharma
33097,44433,B,2025-09-14,31,Smt. N. Hegde
33098,13902,B,2026-06-30,31,Shri S.R. Naik
33099,35776,B,2026-06-30,31,Smt. V. Patil
33100,45697,C,2023-10-03,31,Smt. J. Anitha
33101,48009,B,2024-03-25,31,Smt. D. Savitha
33102,39205,A,2025-04-20,31,Shri B.N. Prasad
33103,8113,B,2023-12-28,31,Smt. P. Sridevi
33104,12577,B,2023-03-28,31,Smt. R. Sumathi
33105,21419,A,2023-08-02,31,Shri Y. Manjunath
33106,31354,C,2023-05-08,31,Smt. V. Patil
33107,33890,B,2023-12-18,31,Shri S.R. Naik
33108,36966,B,2023-11-30,31,Smt. P. Sridevi
33109,49713,A,2023-07-27,31,Smt. J. Anitha
33110,3971,B,2025-05-31,31,Smt. R. Sumathi
33111,9718,B,2025-03-13,31,Shri S.R. Naik
33112,18707,A,2024-07-26,31,Shri P.K. Sharma
33113,19332,B,2025-01-26,31,Smt. R. Sumathi
33114,22447,C,2024-07-21,31,Smt. K. Latha
33115,26596,B,2024-05-03,31,Shri R.K. Kulkarni
33116,39349,A,2024-12-25,31,Shri Y. Manjunath
33117,40783,A,2024-04-09,31,Shri M.V. Reddy
33118,43082,C,2025-04-01,31,Shri R.K. Kulkarni
33119,49447,A,2024-05-22,31,Shri P.K. Sharma
33120,49596,A,2024-11-12,31,Shri P.K. Sharma
33121,3953,B,2025-11-27,31,Shri P.K. Sharma
33122,6912,C,2025-12-26,31,Smt. V. Patil
33123,12525,A,2025-07-31,31,Shri R.K. Kulkarni
33124,21791,B,2025-06-23,31,Shri S.R. Naik
33125,34080,B,2025-07-29,31,Smt. R. Sumathi
33126,37977,A,2025-11-25,31,Shri B.N. Prasad
33127,42025,B,2026-03-07,31,Smt. J. Anitha
33128,43606,C,2025-07-03,31,Shri M.V. Reddy
33129,46719,A,2025-04-01,31,Shri B.N. Prasad
33130,16253,A,2026-06-30,31,Smt. N. Hegde
33131,16415,B,2026-06-30,31,Smt. P. Sridevi
33132,25703,A,2026-06-30,31,Shri R.K. Kulkarni
33133,47614,C,2026-06-30,31,Shri S.R. Naik
33134,46293,B,2023-06-20,31,Shri T.G. Rao
33135,42776,B,2026-06-30,31,Shri S.R. Naik
33136,24780,B,2024-01-07,31,Shri Y. Manjunath
33137,582,B,2024-07-06,31,Shri Y. Manjunath
33138,12699,A,2024-08-29,31,Shri S.R. Naik
33139,24366,B,2026-03-01,31,Shri R.K. Kulkarni
33140,39255,B,2026-06-30,31,Shri R.K. Kulkarni
33141,49071,A,2026-06-30,31,Shri Y. Manjunath
33142,5748,A,2023-11-30,31,Smt. N. Hegde
33143,19466,C,2024-09-23,31,Smt. P. Sridevi
33144,26346,A,2025-12-09,31,Shri Y. Manjunath
33145,1755,A,2023-07-31,31,Shri Y. Manjunath
33146,3513,A,2023-06-30,31,Smt. V. Patil
33147,5798,A,2024-05-05,31,Smt. K. Latha
33148,12907,B,2024-02-26,31,Smt. V. Patil
33149,34799,C,2023-10-20,31,Shri B.N. Prasad
33150,47193,C,2023-07-01,31,Shri P.K. Sharma
33151,2702,B,2025-04-06,31,Smt. R. Sumathi
33152,5241,B,2024-12-15,31,Shri Y. Manjunath
33153,9605,B,2024-05-30,31,Shri Y. Manjunath
33154,12743,B,2025-03-08,31,Shri P.K. Sharma
33155,27102,A,2024-05-01,31,Smt. N. Hegde
33156,5423,A,2025-10-22,31,Shri Y. Manjunath
33157,22392,C,2025-07-05,31,Smt. D. Savitha
33158,39671,A,2025-07-21,31,Smt. N. Hegde
33159,8252,A,2026-06-30,31,Smt. V. Patil
33160,35035,A,2026-06-30,31,Smt. V. Patil
33161,37655,B,2026-06-30,31,Smt. J. Anitha
33162,49292,A,2026-06-30,31,Shri R.K. Kulkarni
33163,36593,B,2024-09-12,31,Shri B.N. Prasad
33164,39997,B,2024-03-02,31,Smt. J. Anitha
33165,26440,A,2025-01-21,31,Smt. D. Savitha
33166,48321,A,2025-11-29,31,Smt. J. Anitha
33167,5205,B,2023-12-14,31,Smt. K. Latha
33168,5358,B,2023-08-05,31,Smt. V. Patil
33169,6013,B,2024-04-17,31,Shri Y. Manjunath
33170,7866,A,2023-05-31,31,Smt. D. Savitha
33171,16511,B,2023-10-09,31,Shri R.K. Kulkarni
33172,18768,B,2023-12-21,31,Shri Y. Manjunath
33173,25527,A,2024-04-21,31,Shri S.R. Naik
33174,34332,A,2023-11-07,31,Shri Y. Manjunath
33175,37435,A,2024-02-27,31,Smt. V. Patil
33176,39875,B,2023-09-22,31,Smt. V. Patil
33177,40000,B,2023-11-25,31,Shri P.K. Sharma
33178,44375,C,2023-09-04,31,Shri P.K. Sharma
33179,47829,B,2023-06-14,31,Shri R.K. Kulkarni
33180,10971,B,2024-09-19,31,Smt. P. Sridevi
33181,12599,B,2024-07-10,31,Smt. V. Patil
33182,16589,A,2024-06-21,31,Smt. K. Latha
33183,39318,B,2024-10-10,31,Smt. K. Latha
33184,41744,B,2024-06-24,31,Shri R.K. Kulkarni
33185,3097,C,2025-11-26,31,Shri P.K. Sharma
33186,10948,C,2025-06-30,31,Shri Y. Manjunath
33187,11138,C,2026-05-11,31,Smt. R. Sumathi
33188,17614,C,2025-07-09,31,Smt. J. Anitha
33189,17911,B,2026-01-09,31,Smt. P. Sridevi
33190,18700,B,2025-07-02,31,Shri M.V. Reddy
33191,20518,B,2025-07-11,31,Shri M.V. Reddy
33192,29281,A,2025-12-05,31,Shri T.G. Rao
33193,39645,B,2025-06-26,31,Shri B.N. Prasad
33194,4579,A,2026-06-30,31,Smt. V. Patil
33195,13971,B,2026-06-30,31,Smt. J. Anitha
33196,14569,A,2026-06-30,31,Shri Y. Manjunath
33197,15565,A,2026-06-30,31,Shri T.G. Rao
33198,17771,A,2026-06-30,31,Shri M.V. Reddy
33199,23158,C,2025-01-14,31,Smt. K. Latha
33200,36949,A,2026-01-01,31,Shri M.V. Reddy
33201,44678,B,2024-10-13,31,Shri S.R. Naik
33202,2907,A,2023-07-12,31,Smt. P. Sridevi
33203,4446,B,2023-03-02,31,Shri M.V. Reddy
33204,6767,B,2023-10-24,31,Smt. P. Sridevi
33205,10986,B,2023-05-03,31,Smt. D. Savitha
33206,11853,B,2024-04-05,31,Shri Y. Manjunath
33207,19137,C,2024-06-05,31,Shri M.V. Reddy
33208,24101,B,2024-03-13,31,Shri R.K. Kulkarni
33209,25540,C,2023-09-10,31,Smt. N. Hegde
33210,43419,A,2023-09-19,31,Shri B.N. Prasad
33211,44104,B,2023-11-15,31,Shri A. Krishnamurthy
33212,4037,B,2025-01-03,31,Shri Y. Manjunath
33213,4690,B,2024-09-10,31,Smt. V. Patil
33214,6264,B,2024-08-05,31,Shri Y. Manjunath
33215,16451,C,2024-11-29,31,Smt. K. Latha
33216,21880,B,2025-02-16,31,Smt. N. Hegde
33217,21888,B,2025-03-16,31,Smt. V. Patil
33218,28168,B,2025-05-29,31,Shri A. Krishnamurthy
33219,29933,B,2024-08-02,31,Smt. P. Sridevi
33220,42775,A,2024-11-30,31,Shri M.V. Reddy
33221,48385,B,2024-08-31,31,Smt. J. Anitha
33222,1197,A,2025-06-23,31,Shri A. Krishnamurthy
33223,19449,A,2025-06-04,31,Smt. K. Latha
33224,26227,B,2025-04-24,31,Shri R.K. Kulkarni
33225,44071,B,2025-06-12,31,Smt. P. Sridevi
33226,46311,B,2026-01-31,31,Shri T.G. Rao
33227,5570,B,2026-06-08,31,Shri B.N. Prasad
33228,7388,A,2026-06-30,31,Shri M.V. Reddy
33229,16639,A,2026-05-28,31,Shri A. Krishnamurthy
33230,29631,A,2026-06-30,31,Shri B.N. Prasad
33231,36597,B,2026-06-30,31,Shri B.N. Prasad
33232,38045,B,2026-04-16,31,Shri Y. Manjunath
33233,40378,C,2026-03-31,31,Smt. R. Sumathi
33234,15207,C,2023-07-28,31,Smt. V. Patil
33235,25902,B,2024-02-23,31,Shri Y. Manjunath
33236,39826,B,2024-03-13,31,Shri T.G. Rao
33237,28736,A,2024-01-22,31,Shri R.K. Kulkarni
33238,32023,B,2024-12-14,31,Smt. N. Hegde
33239,16963,B,2025-06-17,31,Smt. R. Sumathi
33240,10755,B,2023-07-26,31,Shri Y. Manjunath
33241,10886,B,2023-08-08,31,Shri T.G. Rao
33242,12778,A,2023-11-02,31,Shri B.N. Prasad
33243,18580,B,2023-03-29,31,Shri B.N. Prasad
33244,18824,B,2023-12-15,31,Smt. K. Latha
33245,21630,C,2023-08-20,31,Shri R.K. Kulkarni
33246,39487,C,2023-06-23,31,Smt. N. Hegde
33247,14955,B,2024-10-22,31,Smt. N. Hegde
33248,19184,A,2025-04-16,31,Shri Y. Manjunath
33249,21426,A,2025-02-07,31,Smt. R. Sumathi
33250,26510,B,2024-08-29,31,Smt. R. Sumathi
33251,32343,B,2025-03-28,31,Shri T.G. Rao
33252,36024,B,2024-11-21,31,Smt. N. Hegde
33253,36428,A,2025-02-19,31,Shri S.R. Naik
33254,37129,B,2024-07-23,31,Shri P.K. Sharma
33255,42854,C,2024-08-18,31,Smt. N. Hegde
33256,2964,A,2025-08-27,31,Smt. D. Savitha
33257,10152,A,2025-06-03,31,Shri B.N. Prasad
33258,32547,A,2025-07-31,31,Shri A. Krishnamurthy
33259,38970,C,2025-11-10,31,Shri P.K. Sharma
33260,42456,B,2025-07-31,31,Shri R.K. Kulkarni
33261,45572,A,2025-05-03,31,Smt. D. Savitha
33262,8040,B,2026-06-30,31,Smt. P. Sridevi
33263,25410,C,2026-06-30,31,Shri R.K. Kulkarni
33264,27842,B,2026-06-30,31,Shri B.N. Prasad
33265,42601,B,2026-05-27,31,Smt. K. Latha
33266,48730,B,2026-05-15,31,Shri P.K. Sharma
33267,6823,C,2024-05-25,31,Shri P.K. Sharma
33268,2201,A,2024-10-14,31,Smt. P. Sridevi
33269,8282,C,2025-01-15,31,Shri R.K. Kulkarni
33270,4068,A,2023-10-04,31,Shri Y. Manjunath
33271,8041,B,2024-12-18,31,Smt. V. Patil
33272,2577,B,2026-02-10,31,Smt. N. Hegde
33273,13735,A,2025-08-05,31,Shri A. Krishnamurthy
33274,21337,B,2025-06-01,31,Shri S.R. Naik
33275,39593,B,2026-03-26,31,Smt. P. Sridevi
33276,1325,A,2024-04-05,31,Shri B.N. Prasad
33277,6348,C,2023-07-12,31,Smt. K. Latha
33278,11080,C,2023-03-28,31,Smt. P. Sridevi
33279,16734,B,2023-12-31,31,Smt. K. Latha
33280,21375,A,2023-06-10,31,Smt. P. Sridevi
33281,21569,A,2023-09-14,31,Shri B.N. Prasad
33282,28598,A,2023-11-10,31,Smt. P. Sridevi
33283,32692,A,2023-04-30,31,Smt. D. Savitha
33284,40373,B,2024-02-15,31,Smt. J. Anitha
33285,44228,B,2023-11-05,31,Smt. P. Sridevi
33286,45592,B,2023-12-19,31,Smt. D. Savitha
33287,10013,C,2025-03-28,31,Shri P.K. Sharma
33288,28479,A,2025-01-05,31,Shri Y. Manjunath
33289,32126,B,2024-11-14,31,Shri M.V. Reddy
33290,33635,A,2025-02-19,31,Smt. N. Hegde
33291,34063,A,2024-08-15,31,Smt. D. Savitha
33292,34882,A,2025-01-06,31,Shri A. Krishnamurthy
33293,38344,A,2024-05-16,31,Smt. J. Anitha
33294,41430,B,2025-02-02,31,Smt. D. Savitha
33295,48630,A,2024-08-14,31,Shri Y. Manjunath
33296,306,A,2025-10-03,31,Smt. D. Savitha
33297,1831,B,2025-10-02,31,Smt. D. Savitha
33298,3507,B,2026-02-11,31,Smt. K. Latha
33299,3914,C,2025-10-25,31,Shri Y. Manjunath
33300,5571,A,2026-02-08,31,Shri A. Krishnamurthy
33301,10527,B,2026-03-23,31,Shri R.K. Kulkarni
33302,11063,B,2025-04-29,31,Shri R.K. Kulkarni
33303,13820,B,2025-10-21,31,Shri A. Krishnamurthy
33304,28989,B,2025-05-10,31,Shri Y. Manjunath
33305,33078,B,2025-05-19,31,Shri A. Krishnamurthy
33306,499,B,2026-03-16,31,Smt. K. Latha
33307,28958,B,2026-06-29,31,Shri S.R. Naik
33308,34695,B,2026-06-14,31,Smt. P. Sridevi
33309,44822,A,2026-06-30,31,Shri M.V. Reddy
33310,47622,A,2026-06-30,31,Shri A. Krishnamurthy
33311,48796,B,2024-01-25,31,Shri Y. Manjunath
33312,14901,B,2024-09-26,31,Smt. P. Sridevi
33313,24839,C,2024-04-27,31,Smt. V. Patil
33314,27008,B,2024-07-04,31,Smt. D. Savitha
33315,33699,A,2024-08-31,31,Shri Y. Manjunath
33316,42923,B,2025-10-15,31,Smt. K. Latha
33317,48355,B,2026-04-15,31,Smt. D. Savitha
33318,1335,A,2026-05-29,31,Smt. R. Sumathi
33319,49093,B,2025-11-11,31,Shri R.K. Kulkarni
33320,4991,A,2024-01-16,31,Shri Y. Manjunath
33321,12670,B,2024-03-11,31,Smt. V. Patil
33322,19693,B,2023-09-03,31,Smt. V. Patil
33323,1467,A,2025-02-17,31,Shri P.K. Sharma
33324,2166,C,2025-02-26,31,Shri Y. Manjunath
33325,15052,B,2024-05-09,31,Shri P.K. Sharma
33326,20409,C,2024-11-27,31,Shri S.R. Naik
33327,25329,B,2024-06-29,31,Smt. D. Savitha
33328,29995,B,2024-08-07,31,Shri T.G. Rao
33329,41365,B,2024-07-10,31,Smt. D. Savitha
33330,46783,B,2024-10-09,31,Shri T.G. Rao
33331,6111,B,2025-11-13,31,Shri R.K. Kulkarni
33332,17162,B,2026-01-09,31,Smt. N. Hegde
33333,29286,B,2025-05-04,31,Smt. R. Sumathi
33334,32619,B,2025-03-17,31,Smt. P. Sridevi
33335,33758,A,2026-02-19,31,Shri B.N. Prasad
33336,41843,A,2025-12-10,31,Shri R.K. Kulkarni
33337,1682,A,2026-06-30,31,Smt. N. Hegde
33338,12799,B,2026-06-30,31,Smt. R. Sumathi
33339,20067,C,2026-06-03,31,Shri B.N. Prasad
33340,21555,C,2026-06-30,31,Shri A. Krishnamurthy
33341,37737,B,2026-06-30,31,Smt. D. Savitha
33342,45034,B,2026-06-30,31,Smt. P. Sridevi
33343,26545,A,2026-06-22,31,Shri R.K. Kulkarni
33344,44048,B,2023-08-13,31,Shri B.N. Prasad
33345,23302,C,2026-06-26,31,Shri S.R. Naik
33346,227,C,2024-03-06,31,Shri M.V. Reddy
33347,29063,B,2024-02-10,31,Shri B.N. Prasad
33348,2928,B,2024-01-18,32,Smt. P. Sridevi
33349,10707,B,2023-06-29,32,Smt. R. Sumathi
33350,15551,A,2023-03-21,32,Smt. P. Sridevi
33351,28766,B,2023-10-11,32,Shri S.R. Naik
33352,32796,B,2023-04-02,32,Smt. K. Latha
33353,36174,A,2023-10-08,32,Shri S.R. Naik
33354,39428,B,2024-02-16,32,Shri M.V. Reddy
33355,49574,A,2023-08-06,32,Shri B.N. Prasad
33356,14183,A,2024-06-19,32,Smt. J. Anitha
33357,33586,C,2024-08-17,32,Smt. V. Patil
33358,33671,B,2025-04-16,32,Shri S.R. Naik
33359,36073,B,2024-07-17,32,Shri Y. Manjunath
33360,36498,A,2024-11-25,32,Smt. R. Sumathi
33361,49062,B,2024-07-24,32,Smt. J. Anitha
33362,1865,B,2026-01-17,32,Smt. P. Sridevi
33363,5427,B,2025-10-25,32,Shri A. Krishnamurthy
33364,9585,A,2025-06-28,32,Smt. N. Hegde
33365,10484,B,2026-03-04,32,Shri T.G. Rao
33366,19541,A,2026-02-19,32,Smt. N. Hegde
33367,34281,C,2025-09-04,32,Shri R.K. Kulkarni
33368,35375,B,2026-05-01,32,Shri M.V. Reddy
33369,42362,C,2025-12-26,32,Shri B.N. Prasad
33370,43254,B,2026-01-09,32,Smt. R. Sumathi
33371,49995,B,2025-12-06,32,Shri T.G. Rao
33372,1278,B,2026-06-09,32,Shri B.N. Prasad
33373,12450,B,2026-06-30,32,Smt. N. Hegde
33374,15553,B,2026-06-17,32,Shri A. Krishnamurthy
33375,33031,B,2026-06-30,32,Shri S.R. Naik
33376,34851,B,2026-05-06,32,Smt. R. Sumathi
33377,13697,B,2024-04-11,32,Smt. R. Sumathi
33378,31842,A,2024-04-19,32,Smt. K. Latha
33379,30742,C,2025-04-02,32,Smt. J. Anitha
33380,19238,A,2026-06-30,32,Smt. R. Sumathi
33381,4762,A,2026-06-30,32,Shri T.G. Rao
33382,17870,B,2026-06-30,32,Shri M.V. Reddy
33383,26586,B,2026-06-16,32,Smt. K. Latha
33384,25018,B,2025-07-11,32,Shri T.G. Rao
33385,1425,B,2023-12-14,32,Shri T.G. Rao
33386,5578,B,2024-01-26,32,Shri B.N. Prasad
33387,14119,A,2023-05-12,32,Shri P.K. Sharma
33388,28680,B,2024-03-21,32,Shri A. Krishnamurthy
33389,41887,A,2023-06-16,32,Smt. D. Savitha
33390,45724,C,2023-12-27,32,Smt. P. Sridevi
33391,2783,A,2024-08-06,32,Smt. K. Latha
33392,25970,C,2024-12-31,32,Shri B.N. Prasad
33393,38122,B,2024-04-24,32,Smt. R. Sumathi
33394,40536,B,2024-12-17,32,Shri P.K. Sharma
33395,40620,B,2025-02-26,32,Shri T.G. Rao
33396,42866,B,2024-11-18,32,Shri B.N. Prasad
33397,42995,C,2024-07-11,32,Shri R.K. Kulkarni
33398,48024,B,2024-05-18,32,Smt. K. Latha
33399,13964,B,2026-02-19,32,Smt. J. Anitha
33400,16599,C,2025-07-31,32,Shri A. Krishnamurthy
33401,17704,A,2025-10-17,32,Smt. P. Sridevi
33402,17833,B,2025-07-19,32,Shri M.V. Reddy
33403,23007,B,2025-07-04,32,Smt. D. Savitha
33404,31513,B,2026-02-05,32,Shri Y. Manjunath
33405,37329,C,2025-07-19,32,Smt. R. Sumathi
33406,45487,A,2025-08-21,32,Shri R.K. Kulkarni
33407,10290,A,2026-06-30,32,Smt. R. Sumathi
33408,17206,B,2026-06-30,32,Shri S.R. Naik
33409,29576,B,2026-06-30,32,Smt. N. Hegde
33410,36357,B,2026-06-13,32,Smt. N. Hegde
33411,47929,B,2026-06-30,32,Smt. N. Hegde
33412,155,B,2025-02-19,32,Smt. V. Patil
33413,14419,A,2024-03-18,32,Shri T.G. Rao
33414,19252,C,2024-09-21,32,Shri B.N. Prasad
33415,8258,A,2025-09-07,32,Shri S.R. Naik
33416,25774,B,2026-01-15,32,Smt. D. Savitha
33417,33594,B,2025-08-09,32,Smt. D. Savitha
33418,20227,A,2024-05-14,32,Shri A. Krishnamurthy
33419,46878,B,2025-07-06,32,Shri B.N. Prasad
33420,2486,B,2023-08-29,32,Shri Y. Manjunath
33421,19671,C,2023-07-01,32,Smt. V. Patil
33422,22475,C,2023-07-31,32,Smt. P. Sridevi
33423,31828,A,2024-03-16,32,Shri M.V. Reddy
33424,34714,A,2023-04-22,32,Smt. V. Patil
33425,43188,B,2023-05-25,32,Shri M.V. Reddy
33426,2079,B,2025-01-20,32,Smt. J. Anitha
33427,13112,B,2025-02-03,32,Shri B.N. Prasad
33428,22017,B,2024-09-19,32,Shri B.N. Prasad
33429,29202,B,2024-10-10,32,Smt. N. Hegde
33430,29520,A,2024-11-14,32,Smt. R. Sumathi
33431,35037,C,2025-02-23,32,Smt. N. Hegde
33432,35871,C,2024-06-10,32,Smt. K. Latha
33433,36241,B,2025-03-25,32,Smt. N. Hegde
33434,42780,B,2024-05-24,32,Smt. V. Patil
33435,48219,A,2025-02-27,32,Smt. K. Latha
33436,2125,A,2025-10-18,32,Shri P.K. Sharma
33437,4700,B,2025-12-15,32,Shri P.K. Sharma
33438,6168,A,2025-06-19,32,Smt. V. Patil
33439,7803,B,2026-03-24,32,Smt. K. Latha
33440,16512,B,2025-05-24,32,Shri S.R. Naik
33441,32422,A,2025-06-13,32,Shri S.R. Naik
33442,20436,B,2026-06-14,32,Shri S.R. Naik
33443,26848,B,2026-06-30,32,Smt. R. Sumathi
33444,34911,A,2026-05-20,32,Smt. J. Anitha
33445,5166,B,2024-11-19,32,Smt. R. Sumathi
33446,10444,A,2024-11-20,32,Smt. J. Anitha
33447,17226,B,2024-07-07,32,Shri R.K. Kulkarni
33448,21288,B,2026-04-21,32,Smt. D. Savitha
33449,35796,A,2025-07-28,32,Shri A. Krishnamurthy
33450,7720,A,2023-08-27,32,Shri S.R. Naik
33451,13019,C,2024-06-22,32,Smt. P. Sridevi
33452,10750,A,2023-06-22,32,Smt. V. Patil
33453,14784,B,2023-06-22,32,Shri P.K. Sharma
33454,15031,A,2024-03-21,32,Shri Y. Manjunath
33455,17117,B,2023-10-29,32,Smt. V. Patil
33456,34116,A,2023-09-28,32,Smt. P. Sridevi
33457,42248,A,2023-09-16,32,Shri Y. Manjunath
33458,3804,B,2024-09-22,32,Shri S.R. Naik
33459,21043,A,2024-10-21,32,Shri T.G. Rao
33460,30627,B,2024-05-18,32,Smt. R. Sumathi
33461,44131,B,2025-02-17,32,Shri A. Krishnamurthy
33462,662,C,2025-10-09,32,Shri R.K. Kulkarni
33463,676,B,2026-01-25,32,Shri B.N. Prasad
33464,24294,A,2025-04-18,32,Smt. K. Latha
33465,34998,B,2026-04-04,32,Smt. P. Sridevi
33466,44706,B,2025-10-17,32,Smt. N. Hegde
33467,12936,A,2026-05-10,32,Smt. P. Sridevi
33468,15141,A,2026-05-31,32,Smt. N. Hegde
33469,27463,A,2024-06-09,32,Smt. P. Sridevi
33470,30447,B,2025-05-02,32,Smt. N. Hegde
33471,24703,B,2023-07-08,32,Shri Y. Manjunath
33472,500,B,2025-11-16,32,Shri T.G. Rao
33473,42717,B,2026-06-30,32,Smt. R. Sumathi
33474,16449,A,2024-01-05,32,Smt. N. Hegde
33475,20958,B,2025-07-24,32,Shri M.V. Reddy
33476,11480,B,2023-11-29,32,Shri P.K. Sharma
33477,19288,A,2024-01-19,32,Smt. P. Sridevi
33478,23056,B,2023-06-27,32,Smt. N. Hegde
33479,34421,B,2023-05-06,32,Shri S.R. Naik
33480,40920,B,2024-04-26,32,Smt. P. Sridevi
33481,22080,B,2024-12-04,32,Smt. V. Patil
33482,23516,A,2025-04-29,32,Shri P.K. Sharma
33483,25341,B,2025-05-12,32,Shri M.V. Reddy
33484,33510,B,2024-06-29,32,Smt. N. Hegde
33485,46526,A,2025-01-10,32,Shri B.N. Prasad
33486,11815,A,2025-11-03,32,Smt. J. Anitha
33487,19287,B,2025-09-16,32,Shri P.K. Sharma
33488,28461,B,2026-02-25,32,Shri T.G. Rao
33489,30392,C,2026-02-21,32,Shri T.G. Rao
33490,31228,B,2025-10-02,32,Smt. R. Sumathi
33491,43420,B,2025-06-28,32,Shri A. Krishnamurthy
33492,47146,B,2026-02-09,32,Shri B.N. Prasad
33493,47785,B,2025-10-25,32,Smt. R. Sumathi
33494,5699,A,2026-05-17,32,Smt. R. Sumathi
33495,8428,A,2026-06-30,32,Smt. K. Latha
33496,39320,B,2026-06-30,32,Shri S.R. Naik
33497,46963,B,2023-09-28,32,Smt. D. Savitha
33498,48797,B,2023-11-14,32,Shri A. Krishnamurthy
33499,2110,B,2025-10-02,32,Shri R.K. Kulkarni
33500,41766,B,2025-12-27,32,Smt. K. Latha
33501,7028,C,2023-10-02,32,Smt. D. Savitha
33502,12419,A,2024-02-16,32,Shri S.R. Naik
33503,33393,A,2026-02-10,32,Smt. K. Latha
33504,8412,A,2023-12-05,32,Smt. V. Patil
33505,33753,A,2026-06-30,32,Smt. K. Latha
33506,48195,A,2026-06-30,32,Smt. N. Hegde
33507,17739,B,2023-04-08,32,Smt. V. Patil
