ArrestID,CaseID,AccusedID,ArrestDate,ArrestType,ArrestingOfficerID
22417,37216,27120,2025-04-29,Arrested,222
22418,23358,14206,2025-06-04,Arrested,68
22419,42938,42087,2025-02-24,Surrender,537
22420,37311,6679,2025-07-25,Arrested,30
22421,44456,37091,2023-06-24,Surrender,381
22422,28863,11280,2025-06-06,Arrested,50
22423,25499,10574,2023-06-02,Arrested,50
22424,49415,46984,2024-11-29,Arrested,738
22425,23648,15021,2023-08-24,Surrender,78
22426,9879,27232,2024-04-28,Arrested,219
22427,36973,2809,2024-12-21,Surrender,10
22428,37264,38076,2025-10-21,Arrested,402
22429,23479,15016,2023-06-11,Arrested,74
22430,24906,29881,2025-10-25,Arrested,260
22431,46342,26729,2024-05-21,Surrender,209
22432,28789,15365,2024-09-13,Arrested,75
22433,8918,1829,2026-02-14,Arrested,8
22434,34956,13024,2026-05-19,Arrested,59
22435,38727,31646,2026-05-13,Surrender,282
22436,19539,48384,2024-10-26,Arrested,805
22437,43571,17535,2026-05-04,Arrested,85
22438,15386,35719,2024-08-10,Arrested,355
22439,7747,4348,2024-08-09,Arrested,20
22440,32829,40165,2026-03-04,Arrested,467
22441,5841,26901,2025-02-06,Arrested,218
22442,26559,53052,2024-07-29,Surrender,1092
22443,11150,43731,2025-02-03,Arrested,602
22444,4265,41657,2025-06-12,Arrested,526
22445,4808,58165,2024-01-27,Arrested,1628
22446,31308,34753,2023-12-10,Arrested,344
22447,2929,46719,2026-02-22,Arrested,720
22448,47436,17001,2024-09-06,Arrested,84
22449,12156,32322,2023-06-14,Arrested,303
22450,45500,36050,2026-06-30,Arrested,357
22451,9970,58268,2024-01-30,Arrested,1630
22452,14941,3846,2024-05-10,Arrested,10
22453,16852,5454,2024-01-06,Surrender,23
22454,48568,36405,2025-08-12,Arrested,362
22455,24266,60838,2023-06-29,Arrested,1969
22456,23826,30961,2025-11-03,Arrested,278
22457,39311,54564,2023-05-05,Arrested,1237
22458,35624,31430,2024-06-15,Arrested,284
22459,26072,27511,2024-05-10,Arrested,229
22460,3116,53697,2025-07-15,Arrested,1150
22461,39381,15989,2026-05-07,Arrested,79
22462,24169,40561,2025-09-06,Arrested,485
22463,4053,50955,2025-10-11,Surrender,956
22464,24836,11249,2025-06-30,Arrested,49
22465,27161,23376,2025-07-03,Arrested,116
22466,1631,46495,2025-04-10,Arrested,717
22467,21286,47065,2023-05-05,Arrested,747
22468,37735,10661,2024-01-07,Arrested,55
22469,39821,54219,2024-08-26,Arrested,1197
22470,36189,1709,2026-06-18,Arrested,6
22471,44214,36292,2024-06-06,Arrested,361
22472,8578,313,2023-10-14,Arrested,5
22473,34919,24076,2026-04-17,Arrested,114
22474,39799,14316,2025-07-27,Arrested,65
22475,32398,40791,2025-06-20,Arrested,495
22476,47256,22299,2024-04-28,Arrested,110
22477,11188,5513,2024-07-01,Surrender,24
22478,9991,14845,2026-03-20,Arrested,67
22479,41420,16080,2025-05-29,Arrested,73
22480,16087,1830,2025-03-29,Arrested,1
22481,45104,18552,2024-06-19,Arrested,89
22482,36085,58358,2026-02-09,Arrested,1650
22483,29550,28333,2026-05-09,Arrested,234
22484,16875,10497,2023-11-30,Arrested,52
22485,18619,59368,2023-07-13,Arrested,1763
22486,16921,14611,2024-03-17,Arrested,69
22487,12344,42980,2023-03-23,Arrested,577
22488,19640,8950,2023-10-26,Surrender,45
22489,4131,5501,2024-08-08,Arrested,24
22490,21855,9694,2025-06-21,Arrested,41
22491,21039,468,2023-09-30,Arrested,8
22492,11657,34129,2023-11-07,Arrested,328
22493,19529,54553,2023-07-31,Surrender,1233
22494,44773,51523,2023-12-01,Arrested,993
22495,28581,48581,2026-06-30,Arrested,813
22496,24721,13506,2023-04-09,Arrested,72
22497,33647,14642,2026-03-04,Arrested,71
22498,6693,41987,2023-07-27,Arrested,543
22499,27926,26948,2024-04-11,Arrested,223
22500,5954,38041,2025-09-28,Arrested,405
22501,43317,55172,2024-09-23,Arrested,1296
22502,1370,2507,2024-12-22,Arrested,14
22503,18816,22135,2026-01-24,Surrender,108
22504,5798,59610,2023-12-29,Arrested,1797
22505,17067,14147,2025-08-09,Surrender,66
22506,47,22608,2023-03-30,Arrested,113
22507,48638,2487,2023-09-07,Arrested,9
22508,40129,6342,2024-03-24,Arrested,28
22509,17353,27074,2025-06-02,Arrested,222
22510,2669,45185,2026-01-11,Arrested,658
22511,30082,5279,2026-06-30,Arrested,18
22512,31215,17476,2026-06-01,Arrested,86
22513,17121,41558,2023-10-22,Arrested,527
22514,262,60364,2023-12-28,Arrested,1899
22515,95,47480,2025-04-16,Surrender,756
22516,47019,10328,2025-09-30,Surrender,45
22517,44204,6734,2025-03-16,Arrested,32
22518,38284,6332,2024-12-24,Arrested,26
22519,30641,519,2023-04-12,Arrested,8
22520,30913,896,2024-05-24,Arrested,5
22521,48104,10111,2026-02-08,Arrested,44
22522,41373,58048,2026-04-07,Arrested,1607
22523,45919,44832,2024-09-27,Arrested,647
22524,42773,39143,2025-01-24,Arrested,434
22525,8059,25698,2023-12-06,Arrested,205
22526,12747,27641,2025-07-11,Arrested,228
22527,4511,13388,2023-02-02,Surrender,70
22528,20651,35519,2026-05-15,Arrested,349
22529,29920,42499,2024-04-25,Arrested,553
22530,30239,22170,2026-06-02,Arrested,108
22531,1915,30686,2023-03-28,Arrested,275
22532,10539,49473,2025-04-12,Arrested,861
22533,4544,20121,2026-01-22,Arrested,101
22534,11129,55232,2024-07-19,Arrested,1306
22535,8714,323,2023-03-13,Arrested,5
22536,12859,27751,2026-06-30,Arrested,231
22537,29641,37495,2023-08-20,Arrested,387
22538,32987,39319,2024-01-16,Arrested,443
22539,48416,15504,2024-03-02,Arrested,73
22540,18239,24499,2025-09-10,Surrender,144
22541,31958,35414,2025-04-14,Arrested,348
22542,40774,20404,2025-05-11,Arrested,98
22543,33307,16894,2024-09-27,Arrested,83
22544,226,10417,2023-11-17,Arrested,55
22545,20373,59166,2025-05-13,Arrested,1740
22546,48061,12210,2023-12-31,Arrested,59
22547,15091,6951,2023-06-12,Arrested,32
22548,25355,46624,2024-06-12,Arrested,723
22549,43120,592,2023-07-02,Surrender,7
22550,47845,47582,2025-07-17,Surrender,763
22551,17585,36453,2025-10-13,Arrested,368
22552,33387,30332,2024-03-30,Arrested,269
22553,28628,26079,2024-06-06,Arrested,207
22554,32664,50320,2023-06-18,Arrested,915
22555,35059,17262,2025-12-07,Arrested,85
22556,17816,13797,2024-03-26,Arrested,66
22557,11094,29418,2026-05-07,Surrender,254
22558,2785,52485,2026-02-21,Arrested,1059
22559,6562,17074,2025-09-07,Arrested,83
22560,4035,5160,2026-01-07,Arrested,23
22561,1843,27023,2025-05-06,Arrested,223
22562,13980,50471,2026-03-22,Arrested,917
22563,47978,19743,2023-08-19,Arrested,99
22564,34408,5974,2023-08-20,Arrested,30
22565,2157,9190,2024-03-23,Surrender,41
22566,16015,7040,2023-09-03,Arrested,26
22567,34538,53243,2023-06-13,Arrested,1117
22568,11059,52128,2023-10-08,Arrested,1035
22569,33555,43001,2023-02-15,Arrested,573
22570,35833,29354,2025-12-09,Surrender,249
22571,20994,18781,2025-06-08,Arrested,93
22572,47302,23760,2026-04-26,Arrested,116
22573,31601,48913,2024-10-21,Arrested,833
22574,11856,44673,2025-11-19,Arrested,639
22575,6268,1111,2026-02-10,Arrested,2
22576,47283,42469,2023-02-19,Arrested,555
22577,35318,22821,2023-02-02,Arrested,113
22578,36058,36698,2024-10-24,Arrested,369
22579,36924,8266,2025-12-27,Arrested,39
22580,24617,35747,2024-04-13,Arrested,360
22581,41914,1736,2026-06-30,Arrested,1
22582,22791,55763,2023-08-28,Arrested,1362
22583,26997,34366,2024-08-08,Arrested,332
22584,34276,33835,2023-06-19,Arrested,324
22585,44740,9490,2024-11-04,Arrested,44
22586,17455,37464,2025-10-26,Surrender,384
22587,23770,854,2024-03-10,Arrested,7
22588,27262,47006,2025-12-29,Arrested,737
22589,48552,27735,2025-07-28,Arrested,231
22590,36655,15426,2024-04-19,Arrested,78
22591,4902,32222,2025-08-23,Arrested,294
22592,4315,59128,2025-10-22,Arrested,1728
22593,25445,21883,2025-04-16,Arrested,106
22594,40406,53294,2026-02-24,Arrested,1112
22595,40423,13046,2026-06-30,Surrender,58
22596,14261,26090,2025-10-04,Arrested,207
22597,12305,28498,2023-07-27,Arrested,245
22598,47853,31018,2025-05-18,Arrested,279
22599,2230,22096,2026-04-29,Surrender,105
22600,11212,18702,2026-03-16,Arrested,90
22601,3337,55492,2026-06-30,Arrested,1331
22602,21182,50768,2026-05-22,Arrested,941
22603,4632,18294,2024-08-06,Arrested,95
22604,41111,19133,2026-01-30,Arrested,95
22605,28307,34946,2025-04-07,Arrested,342
22606,26346,59604,2025-08-02,Arrested,1787
22607,42368,4268,2023-08-17,Arrested,24
22608,18474,28216,2025-08-18,Arrested,239
22609,21161,3108,2025-06-24,Arrested,14
22610,7815,5506,2025-01-09,Arrested,21
22611,28550,16860,2024-04-12,Surrender,85
22612,39333,13938,2024-09-06,Arrested,67
22613,42141,42290,2025-02-28,Surrender,550
22614,41316,23163,2024-08-06,Arrested,118
22615,42525,22030,2025-03-26,Arrested,108
22616,9892,35265,2024-10-11,Arrested,351
22617,9032,3005,2025-09-21,Arrested,13
22618,38030,44496,2024-05-18,Arrested,633
22619,14310,34455,2025-12-10,Arrested,333
22620,24340,31837,2023-03-03,Arrested,292
22621,31366,9028,2023-12-02,Surrender,41
22622,6822,36555,2023-10-25,Arrested,376
22623,23009,52891,2026-03-06,Surrender,1084
22624,28597,21498,2024-12-27,Arrested,107
22625,26610,31844,2023-02-20,Arrested,289
22626,4350,39227,2023-10-03,Surrender,444
22627,48824,41744,2025-12-07,Surrender,526
22628,6073,2544,2025-01-02,Arrested,9
22629,39108,57083,2025-04-21,Surrender,1495
22630,39797,37610,2025-07-04,Surrender,388
22631,10895,3810,2024-03-05,Arrested,13
22632,26765,30449,2025-06-17,Arrested,266
22633,33234,47020,2025-07-18,Arrested,739
22634,39036,25761,2023-06-24,Arrested,205
22635,32814,28113,2024-02-27,Arrested,238
22636,39795,16232,2025-03-26,Arrested,76
22637,47523,23889,2023-05-23,Arrested,119
22638,39139,3251,2025-05-07,Arrested,14
22639,35856,56306,2025-11-02,Arrested,1413
22640,40547,39687,2026-04-13,Arrested,453
22641,10581,24925,2024-06-30,Arrested,168
22642,45189,1483,2025-05-24,Arrested,7
22643,9318,22560,2024-09-06,Arrested,107
22644,24894,42782,2023-05-06,Arrested,566
22645,38522,23926,2024-05-10,Arrested,119
22646,25093,2728,2024-06-28,Arrested,15
22647,27388,58817,2023-03-03,Arrested,1703
22648,4125,48925,2025-10-30,Arrested,832
22649,4912,33978,2026-01-11,Arrested,324
22650,44634,37201,2024-05-12,Surrender,378
22651,997,56205,2025-03-13,Surrender,1400
22652,23207,48992,2024-12-12,Arrested,835
22653,5393,53001,2025-08-17,Surrender,1092
22654,16876,52501,2024-12-05,Surrender,1060
22655,33491,24198,2025-06-03,Arrested,121
22656,10979,60897,2026-03-05,Surrender,1976
22657,43887,36842,2025-12-17,Arrested,374
22658,22213,46147,2023-04-29,Arrested,699
22659,39242,21998,2025-02-01,Arrested,106
22660,47336,35441,2025-07-20,Surrender,352
22661,29439,49822,2023-02-17,Arrested,882
22662,22860,40161,2026-05-23,Surrender,466
22663,19654,38502,2024-07-07,Surrender,419
22664,37793,29662,2023-08-27,Arrested,262
22665,15032,36107,2023-02-18,Surrender,362
22666,2381,51092,2024-01-08,Arrested,967
22667,48086,14380,2025-10-23,Surrender,71
22668,31390,24702,2025-11-17,Arrested,151
22669,37207,5056,2025-03-16,Surrender,23
22670,13094,52860,2024-11-29,Arrested,1090
22671,31046,7454,2023-05-11,Arrested,35
22672,22830,49876,2025-07-19,Arrested,886
22673,41205,55053,2025-09-19,Arrested,1285
22674,32965,41748,2023-12-21,Arrested,526
22675,12793,48713,2025-09-13,Arrested,821
22676,8512,1124,2025-05-22,Arrested,7
22677,19241,42926,2023-06-29,Arrested,568
22678,25620,50475,2025-07-07,Arrested,921
22679,5764,9571,2025-05-18,Arrested,44
22680,21743,22313,2025-05-13,Arrested,106
22681,14634,8440,2026-03-08,Surrender,40
22682,33511,32769,2023-12-02,Arrested,302
22683,26186,40908,2023-10-06,Surrender,504
22684,12199,18704,2025-09-21,Arrested,91
22685,10131,10361,2024-08-25,Arrested,45
22686,45342,36432,2026-06-30,Arrested,361
22687,9927,39486,2024-03-10,Surrender,450
22688,21078,45110,2023-12-19,Arrested,661
22689,23539,50082,2023-06-06,Surrender,896
22690,28041,18832,2026-01-13,Arrested,96
22691,18538,39950,2025-11-22,Arrested,462
22692,31672,10949,2024-09-26,Surrender,55
22693,22749,33812,2023-08-27,Arrested,323
22694,2924,8394,2026-03-14,Arrested,35
22695,33764,15772,2025-04-15,Arrested,75
22696,4810,52610,2023-03-31,Arrested,1075
22697,30155,11750,2024-12-20,Arrested,52
22698,8161,58820,2024-04-03,Surrender,1704
22699,30980,898,2024-11-08,Arrested,5
22700,40379,18526,2024-02-08,Arrested,96
22701,34078,4588,2024-07-14,Arrested,18
22702,5683,56085,2024-03-19,Arrested,1385
22703,13193,16743,2024-08-16,Arrested,88
22704,10636,33309,2023-03-21,Arrested,318
22705,27765,54470,2026-06-30,Arrested,1222
22706,35211,43456,2025-07-19,Arrested,589
22707,4634,52291,2026-01-22,Arrested,1046
22708,14538,25483,2026-04-13,Surrender,187
22709,42619,48977,2026-04-19,Arrested,837
22710,48683,37315,2025-04-03,Arrested,380
22711,4247,19456,2023-11-03,Arrested,102
22712,14378,29490,2024-05-18,Surrender,254
22713,45786,53494,2023-06-06,Arrested,1139
22714,2405,41547,2026-04-18,Arrested,514
22715,21718,33692,2024-12-17,Surrender,316
22716,9841,49941,2026-06-30,Arrested,884
22717,14341,35861,2025-03-30,Surrender,357
22718,37865,56122,2024-03-13,Surrender,1397
22719,49785,3617,2025-12-02,Surrender,15
22720,41426,41593,2023-02-18,Arrested,527
22721,18896,21435,2024-11-25,Arrested,105
22722,40240,9461,2024-06-10,Arrested,46
22723,29338,17465,2026-06-11,Arrested,88
22724,41856,51578,2024-06-07,Arrested,993
22725,11275,28373,2025-07-05,Arrested,234
22726,3903,56064,2025-09-13,Arrested,1389
22727,28855,52984,2024-08-02,Arrested,1093
22728,7490,49708,2024-11-18,Arrested,876
22729,44400,28564,2023-09-02,Arrested,243
22730,49908,9172,2023-08-18,Arrested,48
22731,46001,47148,2025-08-19,Surrender,745
22732,39688,38081,2025-11-13,Arrested,403
22733,26284,9352,2024-05-11,Arrested,46
22734,21007,9687,2025-05-01,Arrested,45
22735,27475,59442,2024-03-03,Arrested,1774
22736,12696,24329,2024-05-31,Arrested,129
22737,37926,19998,2024-07-13,Arrested,101
22738,22325,49874,2025-10-10,Surrender,887
22739,46656,15851,2025-11-04,Arrested,77
22740,25586,39193,2025-05-29,Arrested,437
22741,35202,30220,2023-04-01,Arrested,268
22742,17083,28512,2023-06-26,Arrested,243
22743,44957,34407,2024-12-11,Surrender,333
22744,12879,46139,2023-08-06,Arrested,701
22745,10563,48287,2025-11-26,Arrested,798
22746,11824,52858,2024-06-22,Arrested,1085
22747,29784,23088,2024-10-16,Arrested,114
22748,36354,36892,2023-04-27,Arrested,369
22749,26800,48022,2024-04-20,Arrested,788
22750,4793,14905,2023-04-17,Arrested,78
22751,24821,50449,2024-09-11,Arrested,917
22752,37396,20690,2025-06-08,Arrested,101
22753,18861,7699,2024-06-02,Arrested,36
22754,44977,39421,2026-02-20,Surrender,448
22755,32477,47035,2023-07-19,Arrested,737
22756,6566,8575,2024-11-16,Arrested,39
22757,12558,1228,2026-01-30,Arrested,3
22758,31849,24249,2025-02-26,Arrested,125
22759,35855,36487,2025-01-11,Arrested,362
22760,12717,3683,2024-04-02,Arrested,15
22761,15884,54608,2026-04-14,Arrested,1234
22762,21956,834,2025-01-23,Arrested,5
22763,34322,58956,2025-05-21,Arrested,1717
22764,7492,25646,2026-04-18,Surrender,195
22765,30036,8607,2025-06-27,Arrested,34
22766,24073,46151,2023-09-04,Arrested,700
22767,14667,53646,2023-06-20,Arrested,1149
22768,4117,56026,2023-12-12,Arrested,1391
22769,8287,26369,2024-08-28,Arrested,213
22770,12902,8039,2025-04-19,Arrested,37
22771,33162,18118,2023-11-12,Arrested,90
22772,46076,5321,2026-04-20,Arrested,17
22773,27848,54377,2025-01-16,Arrested,1212
22774,22015,17183,2025-07-22,Surrender,85
22775,2917,45007,2025-04-19,Surrender,656
22776,34030,31963,2024-05-18,Arrested,291
22777,44386,53434,2024-06-29,Arrested,1129
22778,11208,58220,2024-09-08,Arrested,1629
22779,44434,1466,2025-08-24,Arrested,6
22780,46573,32875,2023-04-07,Arrested,311
22781,30613,38116,2026-03-18,Arrested,406
22782,32750,30115,2023-09-17,Surrender,264
22783,30610,44374,2026-06-30,Arrested,628
22784,41167,2012,2026-03-19,Arrested,4
22785,20661,13197,2024-05-13,Arrested,60
22786,11387,22665,2024-01-19,Arrested,113
22787,31476,36426,2026-06-02,Arrested,365
22788,10330,34241,2024-01-09,Arrested,336
22789,25063,28646,2024-07-14,Arrested,242
22790,7956,36992,2024-11-13,Arrested,371
22791,32462,24669,2025-12-22,Arrested,146
22792,15756,26702,2026-06-30,Arrested,209
22793,43864,10694,2023-04-01,Surrender,54
22794,18275,50012,2025-06-13,Arrested,890
22795,42072,23172,2024-11-10,Arrested,119
22796,28861,12381,2024-11-26,Arrested,58
22797,25672,29883,2025-08-08,Arrested,259
22798,33835,33476,2024-12-20,Arrested,317
22799,16563,41556,2023-02-22,Arrested,522
22800,21754,29610,2023-04-28,Arrested,260
22801,35111,29348,2025-01-21,Arrested,254
22802,47114,38256,2024-03-15,Arrested,413
22803,16290,1266,2025-11-04,Arrested,5
22804,34011,14273,2025-10-03,Arrested,68
22805,14395,21395,2024-07-22,Arrested,108
22806,3264,1073,2025-11-12,Arrested,5
22807,30621,29534,2023-10-24,Arrested,254
22808,22491,60672,2023-08-17,Surrender,1949
22809,41188,13625,2023-07-04,Arrested,67
22810,42468,19145,2026-06-18,Surrender,96
22811,9645,5201,2026-04-13,Arrested,19
22812,22427,60192,2024-08-28,Arrested,1873
22813,23675,43621,2025-09-21,Surrender,599
22814,7150,37791,2025-11-08,Arrested,400
22815,4508,15563,2025-10-18,Arrested,73
22816,438,50282,2024-03-09,Arrested,908
22817,24724,34087,2026-06-30,Arrested,323
22818,2661,31477,2025-08-22,Arrested,283
22819,21489,29874,2025-11-26,Arrested,262
22820,12657,9978,2026-06-10,Surrender,48
22821,34683,28822,2025-08-15,Arrested,246
22822,46837,27896,2025-11-29,Surrender,232
22823,16513,60807,2025-10-21,Arrested,1965
22824,39642,38606,2025-08-20,Arrested,417
22825,45948,56001,2025-07-10,Arrested,1379
22826,26788,24136,2024-08-24,Arrested,127
22827,25827,52029,2023-04-06,Arrested,1028
22828,41560,10371,2024-04-05,Arrested,42
22829,8305,2169,2023-07-16,Arrested,13
22830,3810,4321,2024-02-02,Arrested,19
22831,5900,34231,2023-10-15,Arrested,336
22832,15922,54203,2024-03-30,Arrested,1200
22833,25007,7747,2024-11-17,Arrested,38
22834,190,22301,2025-07-25,Arrested,107
22835,17448,57272,2023-05-23,Arrested,1519
22836,38394,5298,2026-03-16,Surrender,18
22837,18812,34134,2023-12-03,Arrested,323
22838,39579,8293,2025-09-02,Arrested,34
22839,18605,47411,2025-02-23,Arrested,759
22840,23317,16494,2023-11-16,Arrested,82
22841,35969,13209,2024-08-22,Arrested,62
22842,29829,5947,2024-01-05,Arrested,30
22843,29373,33713,2023-05-05,Surrender,316
22844,48267,33118,2025-07-14,Arrested,307
22845,31510,19638,2023-05-10,Surrender,100
22846,327,34196,2023-08-02,Surrender,323
22847,16345,1617,2026-03-22,Arrested,8
22848,38742,26433,2024-07-31,Arrested,216
22849,23725,40904,2023-04-29,Arrested,503
22850,41606,60233,2025-09-10,Arrested,1877
22851,7121,55683,2026-06-12,Arrested,1349
22852,17081,38054,2025-06-06,Arrested,403
22853,38123,44991,2024-01-15,Arrested,656
22854,27393,54867,2024-07-17,Arrested,1260
22855,47262,12530,2024-06-16,Arrested,60
22856,27496,36802,2025-07-23,Surrender,374
22857,49341,12222,2023-06-12,Arrested,61
22858,44851,29672,2023-09-29,Arrested,257
22859,18108,19880,2024-10-20,Arrested,98
22860,34081,33833,2023-04-06,Arrested,324
22861,30131,6874,2026-06-30,Arrested,30
22862,40655,28997,2026-01-30,Arrested,248
22863,32685,15757,2025-08-12,Arrested,75
22864,25447,21474,2024-05-31,Arrested,110
22865,22698,51256,2025-06-15,Arrested,976
22866,17249,46956,2024-08-20,Surrender,739
22867,6346,20469,2026-06-30,Arrested,102
22868,26048,20906,2024-02-09,Arrested,99
22869,12537,1997,2026-06-02,Arrested,1
22870,18476,55580,2026-06-30,Arrested,1336
22871,24820,36344,2025-02-25,Arrested,368
22872,12669,1231,2025-07-20,Surrender,6
22873,40332,1726,2026-05-10,Arrested,1
22874,1291,24173,2025-12-09,Arrested,123
22875,38685,24956,2024-09-16,Arrested,166
22876,31984,27398,2024-02-25,Arrested,230
22877,7652,15592,2025-10-02,Arrested,78
22878,30105,18844,2026-01-11,Arrested,95
22879,6731,31911,2024-01-25,Arrested,293
22880,895,41092,2025-05-31,Arrested,501
22881,37616,26857,2023-10-29,Arrested,217
22882,42442,7529,2023-09-20,Arrested,38
22883,25853,26832,2023-09-25,Surrender,220
22884,20835,8678,2024-06-18,Arrested,37
22885,18383,5235,2026-06-30,Arrested,19
22886,13843,23907,2024-09-08,Arrested,117
22887,32944,20353,2026-01-25,Arrested,103
22888,21129,33244,2025-08-12,Arrested,309
22889,26545,59903,2026-05-25,Arrested,1829
22890,27741,48035,2023-10-01,Arrested,785
22891,29815,24303,2023-05-24,Surrender,135
22892,1817,1059,2025-11-08,Arrested,1
22893,32212,23107,2024-09-16,Arrested,115
22894,46590,49801,2025-03-30,Arrested,876
22895,43091,45551,2025-01-17,Arrested,673
22896,38262,47978,2025-12-19,Arrested,789
